Date,VIX,AAA,BBB,VIX_lag,AAA_lag,BBB_lag
2024-05-30,2.6720775590973527,1.631199404215613,1.7561322915849038,2.6588599382119416,1.6409365794934714,1.766441661243765
2024-05-31,2.55877650425956,1.6193882432872684,1.749199854809259,2.6720775590973527,1.631199404215613,1.7561322915849038
2024-06-03,2.573375271587755,1.6054298910365616,1.7351891177396608,2.55877650425956,1.6193882432872684,1.749199854809259
2024-06-04,2.5771819143023467,1.5933085305042167,1.7263316639055997,2.573375271587755,1.6054298910365616,1.7351891177396608
2024-06-05,2.5360749454234384,1.5871923034867805,1.7209792871670078,2.5771819143023467,1.5933085305042167,1.7263316639055997
2024-06-06,2.532108245207593,1.5871923034867805,1.7227665977411035,2.5360749454234384,1.5871923034867805,1.7209792871670078
2024-06-07,2.5030739755952336,1.6134299337036377,1.7439688053917064,2.532108245207593,1.5871923034867805,1.7227665977411035
2024-06-10,2.54474663217841,1.6174060820832772,1.749199854809259,2.5030739755952336,1.6134299337036377,1.7439688053917064
2024-06-11,2.5533438410275884,1.6054298910365616,1.7387102481382397,2.54474663217841,1.6174060820832772,1.749199854809259
2024-06-12,2.4882344367123217,1.5933085305042167,1.7263316639055997,2.5533438410275884,1.6054298910365616,1.7387102481382397
2024-06-13,2.479894072820678,1.5769147207285403,1.713797927758343,2.4882344367123217,1.5933085305042167,1.7263316639055997
2024-06-14,2.538447404663274,1.5769147207285403,1.713797927758343,2.479894072820678,1.5769147207285403,1.713797927758343
2024-06-17,2.545531271604435,1.5912739418064292,1.728109442151599,2.538447404663274,1.5769147207285403,1.713797927758343
2024-06-18,2.509599277885271,1.5789787049493917,1.7173950539391927,2.545531271604435,1.5912739418064292,1.728109442151599
2024-06-20,2.5862591239406965,1.589235205116581,1.7227665977411035,2.509599277885271,1.5789787049493917,1.7173950539391927
2024-06-21,2.5802168151427143,1.589235205116581,1.724550719534605,2.5862591239406965,1.589235205116581,1.7227665977411035
2024-06-24,2.5900171284671405,1.5851452198650557,1.7227665977411035,2.5802168151427143,1.589235205116581,1.724550719534605
2024-06-25,2.552565310145607,1.5851452198650557,1.7227665977411035,2.5900171284671405,1.5851452198650557,1.7227665977411035
2024-06-26,2.5297206807757897,1.601405740736836,1.7369512327330598,2.552565310145607,1.5851452198650557,1.7227665977411035
2024-06-27,2.5047092583846835,1.5933085305042167,1.7298840655099674,2.5297206807757897,1.601405740736836,1.7369512327330598
